game_id,game_date,season,home_team,away_team,home_team_abbr,away_team_abbr,home_score,away_score,spread
0022300973,2024-03-16,2024,Los Angeles Lakers,Golden State Warriors,LAL,GSW,121,128,0.0
0022300974,2024-03-16,2024,Utah Jazz,Minnesota Timberwolves,UTA,MIN,100,119,0.0
0022300968,2024-03-16,2024,Indiana Pacers,Brooklyn Nets,IND,BKN,121,100,0.0
0022300975,2024-03-16,2024,Sacramento Kings,New York Knicks,SAC,NYK,91,98,0.0
0022300969,2024-03-16,2024,Philadelphia 76ers,Charlotte Hornets,PHI,CHA,109,98,0.0
0022300972,2024-03-16,2024,Memphis Grizzlies,Oklahoma City Thunder,MEM,OKC,112,118,0.0
0022300982,2024-03-17,2024,LA Clippers,Atlanta Hawks,LAC,ATL,93,110,0.0
0022300980,2024-03-17,2024,Washington Wizards,Boston Celtics,WAS,BOS,104,130,0.0
0022300978,2024-03-17,2024,Dallas Mavericks,Denver Nuggets,DAL,DEN,107,105,0.0
0022300977,2024-03-17,2024,Detroit Pistons,Miami Heat,DET,MIA,101,104,0.0
0022300976,2024-03-17,2024,Milwaukee Bucks,Phoenix Suns,MIL,PHX,140,129,0.0
0022300981,2024-03-17,2024,San Antonio Spurs,Brooklyn Nets,SAS,BKN,122,115,0.0
0022300979,2024-03-17,2024,Orlando Magic,Toronto Raptors,ORL,TOR,111,96,0.0
0022300990,2024-03-18,2024,Los Angeles Lakers,Atlanta Hawks,LAL,ATL,136,105,0.0
0022300984,2024-03-18,2024,Boston Celtics,Detroit Pistons,BOS,DET,119,94,0.0
0022300983,2024-03-18,2024,Indiana Pacers,Cleveland Cavaliers,IND,CLE,103,108,0.0
0022300986,2024-03-18,2024,Chicago Bulls,Portland Trail Blazers,CHI,POR,110,107,0.0
0022300988,2024-03-18,2024,Golden State Warriors,New York Knicks,GSW,NYK,112,119,0.0
0022300985,2024-03-18,2024,Philadelphia 76ers,Miami Heat,PHI,MIA,98,91,0.0
0022300987,2024-03-18,2024,Utah Jazz,Minnesota Timberwolves,UTA,MIN,104,114,0.0
0022300989,2024-03-18,2024,Sacramento Kings,Memphis Grizzlies,SAC,MEM,121,111,0.0
0022300993,2024-03-19,2024,Brooklyn Nets,New Orleans Pelicans,BKN,NOP,91,104,0.0
0022300994,2024-03-19,2024,San Antonio Spurs,Dallas Mavericks,SAS,DAL,107,113,0.0
0022300995,2024-03-19,2024,Minnesota Timberwolves,Denver Nuggets,MIN,DEN,112,115,0.0
0022300992,2024-03-19,2024,Washington Wizards,Houston Rockets,WAS,HOU,114,137,0.0
0022300991,2024-03-19,2024,Orlando Magic,Charlotte Hornets,ORL,CHA,112,92,0.0
0022300998,2024-03-20,2024,Boston Celtics,Milwaukee Bucks,BOS,MIL,122,119,0.0
0022300996,2024-03-20,2024,Cleveland Cavaliers,Miami Heat,CLE,MIA,104,107,0.0
0022301001,2024-03-20,2024,Golden State Warriors,Memphis Grizzlies,GSW,MEM,137,116,0.0
0022301003,2024-03-20,2024,Portland Trail Blazers,LA Clippers,POR,LAC,103,116,0.0
0022300997,2024-03-20,2024,Detroit Pistons,Indiana Pacers,DET,IND,103,122,0.0
0022301002,2024-03-20,2024,Phoenix Suns,Philadelphia 76ers,PHX,PHI,115,102,0.0
0022300999,2024-03-20,2024,Toronto Raptors,Sacramento Kings,TOR,SAC,89,123,0.0
0022301000,2024-03-20,2024,Oklahoma City Thunder,Utah Jazz,OKC,UTA,119,107,0.0
0022301010,2024-03-21,2024,Phoenix Suns,Atlanta Hawks,PHX,ATL,128,115,0.0
0022301004,2024-03-21,2024,Orlando Magic,New Orleans Pelicans,ORL,NOP,121,106,0.0
0022301006,2024-03-21,2024,Houston Rockets,Chicago Bulls,HOU,CHI,127,117,0.0
0022301008,2024-03-21,2024,Dallas Mavericks,Utah Jazz,DAL,UTA,113,97,0.0
0022301009,2024-03-21,2024,Denver Nuggets,New York Knicks,DEN,NYK,113,100,0.0
0022301007,2024-03-21,2024,Milwaukee Bucks,Brooklyn Nets,MIL,BKN,115,108,0.0
0022301005,2024-03-21,2024,Washington Wizards,Sacramento Kings,WAS,SAC,109,102,0.0
0022301011,2024-03-22,2024,Detroit Pistons,Boston Celtics,DET,BOS,102,129,0.0
0022301014,2024-03-22,2024,Minnesota Timberwolves,Cleveland Cavaliers,MIN,CLE,104,91,0.0
0022301013,2024-03-22,2024,Miami Heat,New Orleans Pelicans,MIA,NOP,88,111,0.0
0022301016,2024-03-22,2024,Golden State Warriors,Indiana Pacers,GSW,IND,111,123,0.0
0022301017,2024-03-22,2024,Portland Trail Blazers,LA Clippers,POR,LAC,117,125,0.0
0022301018,2024-03-22,2024,Los Angeles Lakers,Philadelphia 76ers,LAL,PHI,101,94,0.0
0022301015,2024-03-22,2024,San Antonio Spurs,Memphis Grizzlies,SAS,MEM,97,99,0.0
0022301012,2024-03-22,2024,Toronto Raptors,Oklahoma City Thunder,TOR,OKC,103,123,0.0
0022301021,2024-03-23,2024,Atlanta Hawks,Charlotte Hornets,ATL,CHA,132,91,0.0
0022301023,2024-03-23,2024,Chicago Bulls,Boston Celtics,CHI,BOS,113,124,0.0
0022301026,2024-03-23,2024,Portland Trail Blazers,Denver Nuggets,POR,DEN,111,114,0.0
0022301024,2024-03-23,2024,Houston Rockets,Utah Jazz,HOU,UTA,147,119,0.0
0022301019,2024-03-23,2024,New York Knicks,Brooklyn Nets,NYK,BKN,105,93,0.0
0022301020,2024-03-23,2024,Orlando Magic,Sacramento Kings,ORL,SAC,107,109,0.0
0022301025,2024-03-23,2024,San Antonio Spurs,Phoenix Suns,SAS,PHX,106,131,0.0
0022301022,2024-03-23,2024,Washington Wizards,Toronto Raptors,WAS,TOR,112,109,0.0
0022301029,2024-03-24,2024,Miami Heat,Cleveland Cavaliers,MIA,CLE,121,84,0.0
0022301027,2024-03-24,2024,Detroit Pistons,New Orleans Pelicans,DET,NOP,101,114,0.0
0022301031,2024-03-24,2024,Minnesota Timberwolves,Golden State Warriors,MIN,GSW,114,110,0.0
0022301028,2024-03-24,2024,LA Clippers,Philadelphia 76ers,LAC,PHI,107,121,0.0
0022301032,2024-03-24,2024,Los Angeles Lakers,Indiana Pacers,LAL,IND,150,145,0.0
0022301030,2024-03-24,2024,Milwaukee Bucks,Oklahoma City Thunder,MIL,OKC,118,93,0.0
0022301034,2024-03-25,2024,Atlanta Hawks,Boston Celtics,ATL,BOS,120,118,0.0
0022301033,2024-03-25,2024,Cleveland Cavaliers,Charlotte Hornets,CLE,CHA,115,92,0.0
0022301037,2024-03-25,2024,Chicago Bulls,Washington Wizards,CHI,WAS,105,107,0.0
0022301041,2024-03-25,2024,Utah Jazz,Dallas Mavericks,UTA,DAL,105,115,0.0
0022301040,2024-03-25,2024,Denver Nuggets,Memphis Grizzlies,DEN,MEM,128,103,0.0
0022301038,2024-03-25,2024,Houston Rockets,Portland Trail Blazers,HOU,POR,110,92,0.0
0022301043,2024-03-25,2024,LA Clippers,Indiana Pacers,LAC,IND,116,133,0.0
0022301036,2024-03-25,2024,Toronto Raptors,Brooklyn Nets,TOR,BKN,88,96,0.0
0022301035,2024-03-25,2024,New York Knicks,Detroit Pistons,NYK,DET,124,99,0.0
0022301042,2024-03-25,2024,Sacramento Kings,Philadelphia 76ers,SAC,PHI,108,96,0.0
0022301039,2024-03-25,2024,San Antonio Spurs,Phoenix Suns,SAS,PHX,104,102,0.0
0022301046,2024-03-26,2024,New Orleans Pelicans,Oklahoma City Thunder,NOP,OKC,112,119,0.0
0022301047,2024-03-26,2024,Sacramento Kings,Dallas Mavericks,SAC,DAL,96,132,0.0
0022301044,2024-03-26,2024,Miami Heat,Golden State Warriors,MIA,GSW,92,113,0.0
0022301045,2024-03-26,2024,Milwaukee Bucks,Los Angeles Lakers,MIL,LAL,124,128,0.0
0022301051,2024-03-27,2024,Atlanta Hawks,Portland Trail Blazers,ATL,POR,120,106,0.0
0022301048,2024-03-27,2024,Charlotte Hornets,Cleveland Cavaliers,CHA,CLE,118,111,0.0
0022301054,2024-03-27,2024,Chicago Bulls,Indiana Pacers,CHI,IND,125,99,0.0
0022301059,2024-03-27,2024,Denver Nuggets,Phoenix Suns,DEN,PHX,97,104,0.0
0022301049,2024-03-27,2024,Orlando Magic,Golden State Warriors,ORL,GSW,93,101,0.0
0022301057,2024-03-27,2024,Oklahoma City Thunder,Houston Rockets,OKC,HOU,126,132,0.0
0022301052,2024-03-27,2024,Philadelphia 76ers,LA Clippers,PHI,LAC,107,108,0.0
0022301055,2024-03-27,2024,Memphis Grizzlies,Los Angeles Lakers,MEM,LAL,124,136,0.0
0022301056,2024-03-27,2024,Minnesota Timberwolves,Detroit Pistons,MIN,DET,106,91,0.0
0022301050,2024-03-27,2024,Washington Wizards,Brooklyn Nets,WAS,BKN,119,122,0.0
0022301053,2024-03-27,2024,Toronto Raptors,New York Knicks,TOR,NYK,101,145,0.0
0022301058,2024-03-27,2024,Utah Jazz,San Antonio Spurs,UTA,SAS,111,118,0.0
0022301060,2024-03-28,2024,Atlanta Hawks,Boston Celtics,ATL,BOS,123,122,0.0
0022301061,2024-03-28,2024,New Orleans Pelicans,Milwaukee Bucks,NOP,MIL,107,100,0.0
0022301067,2024-03-29,2024,Cleveland Cavaliers,Philadelphia 76ers,CLE,PHI,117,114,0.0
0022301066,2024-03-29,2024,Brooklyn Nets,Chicago Bulls,BKN,CHI,125,108,0.0
0022301073,2024-03-29,2024,Sacramento Kings,Dallas Mavericks,SAC,DAL,103,107,0.0
0022301071,2024-03-29,2024,Denver Nuggets,Minnesota Timberwolves,DEN,MIN,98,111,0.0
0022301062,2024-03-29,2024,Charlotte Hornets,Golden State Warriors,CHA,GSW,97,115,0.0
0022301072,2024-03-29,2024,Utah Jazz,Houston Rockets,UTA,HOU,100,101,0.0
0022301064,2024-03-29,2024,Orlando Magic,LA Clippers,ORL,LAC,97,100,0.0
0022301063,2024-03-29,2024,Indiana Pacers,Los Angeles Lakers,IND,LAL,109,90,0.0
0022301068,2024-03-29,2024,Miami Heat,Portland Trail Blazers,MIA,POR,142,82,0.0
0022301070,2024-03-29,2024,San Antonio Spurs,New York Knicks,SAS,NYK,130,126,0.0
0022301069,2024-03-29,2024,Oklahoma City Thunder,Phoenix Suns,OKC,PHX,128,103,0.0
0022301065,2024-03-29,2024,Washington Wizards,Detroit Pistons,WAS,DET,87,96,0.0
0022301076,2024-03-30,2024,Atlanta Hawks,Milwaukee Bucks,ATL,MIL,113,122,0.0
0022301074,2024-03-30,2024,New Orleans Pelicans,Boston Celtics,NOP,BOS,92,104,0.0
0022301075,2024-03-30,2024,Orlando Magic,Memphis Grizzlies,ORL,MEM,118,88,0.0
0022301077,2024-03-31,2024,Denver Nuggets,Cleveland Cavaliers,DEN,CLE,130,101,0.0
0022301084,2024-03-31,2024,Minnesota Timberwolves,Chicago Bulls,MIN,CHI,101,109,0.0
0022301083,2024-03-31,2024,Houston Rockets,Dallas Mavericks,HOU,DAL,107,125,0.0
0022301085,2024-03-31,2024,San Antonio Spurs,Golden State Warriors,SAS,GSW,113,117,0.0
0022301079,2024-03-31,2024,Charlotte Hornets,LA Clippers,CHA,LAC,118,130,0.0
0022301078,2024-03-31,2024,Brooklyn Nets,Los Angeles Lakers,BKN,LAL,104,116,0.0
0022301081,2024-03-31,2024,Washington Wizards,Miami Heat,WAS,MIA,107,119,0.0
0022301082,2024-03-31,2024,New York Knicks,Oklahoma City Thunder,NYK,OKC,112,113,0.0
0022301080,2024-03-31,2024,Toronto Raptors,Philadelphia 76ers,TOR,PHI,120,135,0.0
0022301086,2024-03-31,2024,Sacramento Kings,Utah Jazz,SAC,UTA,127,106,0.0
0022301091,2024-04-01,2024,Chicago Bulls,Atlanta Hawks,CHI,ATL,101,113,0.0
0022301087,2024-04-01,2024,Charlotte Hornets,Boston Celtics,CHA,BOS,104,118,0.0
0022301092,2024-04-01,2024,New Orleans Pelicans,Phoenix Suns,NOP,PHX,111,124,0.0
0022301089,2024-04-01,2024,Indiana Pacers,Brooklyn Nets,IND,BKN,133,111,0.0
0022301090,2024-04-01,2024,Orlando Magic,Portland Trail Blazers,ORL,POR,104,103,0.0
0022301088,2024-04-01,2024,Detroit Pistons,Memphis Grizzlies,DET,MEM,108,110,0.0
0022301100,2024-04-02,2024,Utah Jazz,Cleveland Cavaliers,UTA,CLE,113,129,0.0
0022300589,2024-04-02,2024,Golden State Warriors,Dallas Mavericks,GSW,DAL,104,100,0.0
0022301099,2024-04-02,2024,Denver Nuggets,San Antonio Spurs,DEN,SAS,110,105,0.0
0022301098,2024-04-02,2024,Minnesota Timberwolves,Houston Rockets,MIN,HOU,113,106,0.0
0022301101,2024-04-02,2024,Sacramento Kings,LA Clippers,SAC,LAC,109,95,0.0
0022301094,2024-04-02,2024,Toronto Raptors,Los Angeles Lakers,TOR,LAL,111,128,0.0
0022301096,2024-04-02,2024,Miami Heat,New York Knicks,MIA,NYK,109,99,0.0
0022301095,2024-04-02,2024,Washington Wizards,Milwaukee Bucks,WAS,MIL,117,113,0.0
0022301093,2024-04-02,2024,Philadelphia 76ers,Oklahoma City Thunder,PHI,OKC,109,105,0.0
0022301104,2024-04-03,2024,Atlanta Hawks,Detroit Pistons,ATL,DET,121,113,0.0
0022301105,2024-04-03,2024,Boston Celtics,Oklahoma City Thunder,BOS,OKC,135,100,0.0
0022301110,2024-04-03,2024,Phoenix Suns,Cleveland Cavaliers,PHX,CLE,122,101,0.0
0022301109,2024-04-03,2024,New Orleans Pelicans,Orlando Magic,NOP,ORL,108,117,0.0
0022301103,2024-04-03,2024,Washington Wizards,Los Angeles Lakers,WAS,LAL,120,125,0.0
0022301107,2024-04-03,2024,Milwaukee Bucks,Memphis Grizzlies,MIL,MEM,101,111,0.0
0022301108,2024-04-03,2024,Minnesota Timberwolves,Toronto Raptors,MIN,TOR,133,85,0.0
0022301106,2024-04-03,2024,Brooklyn Nets,Indiana Pacers,BKN,IND,115,111,0.0
0022301102,2024-04-03,2024,Charlotte Hornets,Portland Trail Blazers,CHA,POR,86,89,0.0
0022301124,2024-04-04,2024,Dallas Mavericks,Atlanta Hawks,DAL,ATL,109,95,0.0
0022301114,2024-04-04,2024,LA Clippers,Denver Nuggets,LAC,DEN,102,100,0.0
0022301113,2024-04-04,2024,Houston Rockets,Golden State Warriors,HOU,GSW,110,133,0.0
0022301111,2024-04-04,2024,Miami Heat,Philadelphia 76ers,MIA,PHI,105,109,0.0
0022301112,2024-04-04,2024,New York Knicks,Sacramento Kings,NYK,SAC,120,109,0.0
0022301118,2024-04-05,2024,Boston Celtics,Sacramento Kings,BOS,SAC,101,100,0.0
0022301123,2024-04-05,2024,New Orleans Pelicans,San Antonio Spurs,NOP,SAS,109,111,0.0
0022301119,2024-04-05,2024,Chicago Bulls,New York Knicks,CHI,NYK,108,100,0.0
0022301097,2024-04-05,2024,Dallas Mavericks,Golden State Warriors,DAL,GSW,108,106,0.0
0022301120,2024-04-05,2024,Houston Rockets,Miami Heat,HOU,MIA,104,119,0.0
0022301126,2024-04-05,2024,LA Clippers,Utah Jazz,LAC,UTA,131,102,0.0
0022301122,2024-04-05,2024,Milwaukee Bucks,Toronto Raptors,MIL,TOR,111,117,0.0
0022301125,2024-04-05,2024,Phoenix Suns,Minnesota Timberwolves,PHX,MIN,97,87,0.0
0022301115,2024-04-05,2024,Charlotte Hornets,Orlando Magic,CHA,ORL,124,115,0.0
0022301116,2024-04-05,2024,Indiana Pacers,Oklahoma City Thunder,IND,OKC,126,112,0.0
0022301117,2024-04-05,2024,Washington Wizards,Portland Trail Blazers,WAS,POR,102,108,0.0
0022301121,2024-04-05,2024,Memphis Grizzlies,Detroit Pistons,MEM,DET,108,90,0.0
0022301130,2024-04-06,2024,Denver Nuggets,Atlanta Hawks,DEN,ATL,142,110,0.0
0022301127,2024-04-06,2024,Los Angeles Lakers,Cleveland Cavaliers,LAL,CLE,116,97,0.0
0022301128,2024-04-06,2024,Brooklyn Nets,Detroit Pistons,BKN,DET,113,103,0.0
0022301129,2024-04-06,2024,Memphis Grizzlies,Philadelphia 76ers,MEM,PHI,96,116,0.0
0022301134,2024-04-07,2024,Boston Celtics,Portland Trail Blazers,BOS,POR,124,107,0.0
0022301132,2024-04-07,2024,LA Clippers,Cleveland Cavaliers,LAC,CLE,120,118,0.0
0022301138,2024-04-07,2024,Phoenix Suns,New Orleans Pelicans,PHX,NOP,105,113,0.0
0022301136,2024-04-07,2024,Orlando Magic,Chicago Bulls,ORL,CHI,113,98,0.0
0022301131,2024-04-07,2024,Dallas Mavericks,Houston Rockets,DAL,HOU,147,136,0.0
0022301142,2024-04-07,2024,Golden State Warriors,Utah Jazz,GSW,UTA,118,110,0.0
0022301143,2024-04-07,2024,Los Angeles Lakers,Minnesota Timberwolves,LAL,MIN,117,127,0.0
0022301133,2024-04-07,2024,Indiana Pacers,Miami Heat,IND,MIA,117,115,0.0
0022301139,2024-04-07,2024,Milwaukee Bucks,New York Knicks,MIL,NYK,109,122,0.0
0022301141,2024-04-07,2024,Brooklyn Nets,Sacramento Kings,BKN,SAC,77,107,0.0
0022301140,2024-04-07,2024,San Antonio Spurs,Philadelphia 76ers,SAS,PHI,126,133,0.0
0022301135,2024-04-07,2024,Charlotte Hornets,Oklahoma City Thunder,CHA,OKC,118,121,0.0
0022301137,2024-04-07,2024,Toronto Raptors,Washington Wizards,TOR,WAS,130,122,0.0
0022301147,2024-04-09,2024,Atlanta Hawks,Miami Heat,ATL,MIA,111,117,0.0
0022301148,2024-04-09,2024,Milwaukee Bucks,Boston Celtics,MIL,BOS,104,91,0.0
0022301157,2024-04-09,2024,Portland Trail Blazers,New Orleans Pelicans,POR,NOP,100,110,0.0
0022301149,2024-04-09,2024,Chicago Bulls,New York Knicks,CHI,NYK,117,128,0.0
0022301144,2024-04-09,2024,Charlotte Hornets,Dallas Mavericks,CHA,DAL,104,130,0.0
0022301154,2024-04-09,2024,Utah Jazz,Denver Nuggets,UTA,DEN,95,111,0.0
0022301155,2024-04-09,2024,Los Angeles Lakers,Golden State Warriors,LAL,GSW,120,134,0.0
0022301150,2024-04-09,2024,Houston Rockets,Orlando Magic,HOU,ORL,118,106,0.0
0022301156,2024-04-09,2024,Phoenix Suns,LA Clippers,PHX,LAC,92,105,0.0
0022301152,2024-04-09,2024,Minnesota Timberwolves,Washington Wizards,MIN,WAS,130,121,0.0
0022301146,2024-04-09,2024,Toronto Raptors,Indiana Pacers,TOR,IND,123,140,0.0
0022301145,2024-04-09,2024,Philadelphia 76ers,Detroit Pistons,PHI,DET,120,102,0.0
0022301153,2024-04-09,2024,Oklahoma City Thunder,Sacramento Kings,OKC,SAC,112,105,0.0
0022301151,2024-04-09,2024,Memphis Grizzlies,San Antonio Spurs,MEM,SAS,87,102,0.0
0022301159,2024-04-10,2024,Atlanta Hawks,Charlotte Hornets,ATL,CHA,114,115,0.0
0022301158,2024-04-10,2024,Cleveland Cavaliers,Memphis Grizzlies,CLE,MEM,110,98,0.0
0022301161,2024-04-10,2024,Miami Heat,Dallas Mavericks,MIA,DAL,92,111,0.0
0022301164,2024-04-10,2024,Denver Nuggets,Minnesota Timberwolves,DEN,MIN,116,107,0.0
0022301165,2024-04-10,2024,LA Clippers,Phoenix Suns,LAC,PHX,108,124,0.0
0022301162,2024-04-10,2024,Milwaukee Bucks,Orlando Magic,MIL,ORL,117,99,0.0
0022301160,2024-04-10,2024,Brooklyn Nets,Toronto Raptors,BKN,TOR,106,102,0.0
0022301163,2024-04-10,2024,Oklahoma City Thunder,San Antonio Spurs,OKC,SAS,127,89,0.0
0022301167,2024-04-11,2024,Boston Celtics,New York Knicks,BOS,NYK,109,118,0.0
0022301170,2024-04-11,2024,Sacramento Kings,New Orleans Pelicans,SAC,NOP,123,135,0.0
0022301166,2024-04-11,2024,Detroit Pistons,Chicago Bulls,DET,CHI,105,127,0.0
0022301169,2024-04-11,2024,Portland Trail Blazers,Golden State Warriors,POR,GSW,92,100,0.0
0022301168,2024-04-11,2024,Utah Jazz,Houston Rockets,UTA,HOU,124,121,0.0
0022301178,2024-04-12,2024,Minnesota Timberwolves,Atlanta Hawks,MIN,ATL,109,106,0.0
0022301173,2024-04-12,2024,Boston Celtics,Charlotte Hornets,BOS,CHA,131,98,0.0
0022301174,2024-04-12,2024,Cleveland Cavaliers,Indiana Pacers,CLE,IND,129,120,0.0
0022301182,2024-04-12,2024,Golden State Warriors,New Orleans Pelicans,GSW,NOP,109,114,0.0
0022301172,2024-04-12,2024,Washington Wizards,Chicago Bulls,WAS,CHI,127,129,0.0
0022301181,2024-04-12,2024,Dallas Mavericks,Detroit Pistons,DAL,DET,89,107,0.0
0022301180,2024-04-12,2024,San Antonio Spurs,Denver Nuggets,SAS,DEN,121,120,0.0
0022301183,2024-04-12,2024,Portland Trail Blazers,Houston Rockets,POR,HOU,107,116,0.0
0022301184,2024-04-12,2024,LA Clippers,Utah Jazz,LAC,UTA,109,110,0.0
0022301177,2024-04-12,2024,Memphis Grizzlies,Los Angeles Lakers,MEM,LAL,120,123,0.0
0022301176,2024-04-12,2024,Miami Heat,Toronto Raptors,MIA,TOR,125,103,0.0
0022301179,2024-04-12,2024,Oklahoma City Thunder,Milwaukee Bucks,OKC,MIL,125,107,0.0
0022301175,2024-04-12,2024,New York Knicks,Brooklyn Nets,NYK,BKN,111,107,0.0
0022301171,2024-04-12,2024,Philadelphia 76ers,Orlando Magic,PHI,ORL,125,113,0.0
0022301185,2024-04-12,2024,Sacramento Kings,Phoenix Suns,SAC,PHX,107,108,0.0
0022301188,2024-04-14,2024,Indiana Pacers,Atlanta Hawks,IND,ATL,157,115,0.0
0022301186,2024-04-14,2024,Boston Celtics,Washington Wizards,BOS,WAS,132,122,0.0
0022301187,2024-04-14,2024,Cleveland Cavaliers,Charlotte Hornets,CLE,CHA,110,120,0.0
0022301195,2024-04-14,2024,New Orleans Pelicans,Los Angeles Lakers,NOP,LAL,108,124,0.0
0022301190,2024-04-14,2024,New York Knicks,Chicago Bulls,NYK,CHI,120,119,0.0
0022301196,2024-04-14,2024,Oklahoma City Thunder,Dallas Mavericks,OKC,DAL,135,86,0.0
0022301193,2024-04-14,2024,Memphis Grizzlies,Denver Nuggets,MEM,DEN,111,126,0.0
0022301198,2024-04-14,2024,Golden State Warriors,Utah Jazz,GSW,UTA,123,116,0.0
0022301199,2024-04-14,2024,LA Clippers,Houston Rockets,LAC,HOU,105,116,0.0
0022301189,2024-04-14,2024,Miami Heat,Toronto Raptors,MIA,TOR,118,103,0.0
0022301191,2024-04-14,2024,Orlando Magic,Milwaukee Bucks,ORL,MIL,113,88,0.0
0022301194,2024-04-14,2024,Minnesota Timberwolves,Phoenix Suns,MIN,PHX,106,125,0.0
0022301192,2024-04-14,2024,Philadelphia 76ers,Brooklyn Nets,PHI,BKN,107,86,0.0
0022301200,2024-04-14,2024,Sacramento Kings,Portland Trail Blazers,SAC,POR,121,82,0.0
0022301197,2024-04-14,2024,San Antonio Spurs,Detroit Pistons,SAS,DET,123,95,0.0
